-86.53	 0.460764
-86.52	 0.460759
-86.51	 0.460754
-86.5	 0.460749
-86.49	 0.460744
-86.48	 0.460739
-86.47	 0.460734
-86.46	 0.460729
-86.45	 0.460724
-86.44	 0.460719
-86.43	 0.460714
-86.42	 0.460709
-86.41	 0.460704
-86.4	 0.460699
-86.39	 0.460694
-86.38	 0.460689
-86.37	 0.460684
-86.36	 0.460678
-86.35	 0.460673
-86.34	 0.460668
-86.33	 0.460663
-86.32	 0.460658
-86.31	 0.460653
-86.3	 0.460647
-86.29	 0.460642
-86.28	 0.460637
-86.27	 0.460632
-86.26	 0.460626
-86.25	 0.460621
-86.24	 0.460616
-86.23	 0.46061
-86.22	 0.460605
-86.21	 0.4606
-86.2	 0.460595
-86.19	 0.460589
-86.18	 0.460584
-86.17	 0.460578
-86.16	 0.460573
-86.15	 0.460568
-86.14	 0.460562
-86.13	 0.460557
-86.12	 0.460551
-86.11	 0.460546
-86.1	 0.46054
-86.09	 0.460535
-86.08	 0.460529
-86.07	 0.460524
-86.06	 0.460518
-86.05	 0.460513
-86.04	 0.460507
-86.03	 0.460502
-86.02	 0.460496
-86.01	 0.460491
-86	 0.460485
-85.99	 0.460479
-85.98	 0.460474
-85.97	 0.460468
-85.96	 0.460463
-85.95	 0.460457
-85.94	 0.460451
-85.93	 0.460446
-85.92	 0.46044
-85.91	 0.460434
-85.9	 0.460428
-85.89	 0.460423
-85.88	 0.460417
-85.87	 0.460411
-85.86	 0.460405
-85.85	 0.4604
-85.84	 0.460394
-85.83	 0.460388
-85.82	 0.460382
-85.81	 0.460376
-85.8	 0.46037
-85.79	 0.460365
-85.78	 0.460359
-85.77	 0.460353
-85.76	 0.460347
-85.75	 0.460341
-85.74	 0.460335
-85.73	 0.460329
-85.72	 0.460323
-85.71	 0.460317
-85.7	 0.460311
-85.69	 0.460305
-85.68	 0.460299
-85.67	 0.460293
-85.66	 0.460287
-85.65	 0.460281
-85.64	 0.460275
-85.63	 0.460269
-85.62	 0.460263
-85.61	 0.460257
-85.6	 0.460251
-85.59	 0.460245
-85.58	 0.460239
-85.57	 0.460232
-85.56	 0.460226
-85.55	 0.46022
-85.54	 0.460214
-85.53	 0.460208
-85.52	 0.460202
-85.51	 0.460195
-85.5	 0.460189
-85.49	 0.460183
-85.48	 0.460177
-85.47	 0.46017
-85.46	 0.460164
-85.45	 0.460158
-85.44	 0.460152
-85.43	 0.460145
-85.42	 0.460139
-85.41	 0.460133
-85.4	 0.460126
-85.39	 0.46012
-85.38	 0.460114
-85.37	 0.460107
-85.36	 0.460101
-85.35	 0.460094
-85.34	 0.460088
-85.33	 0.460082
-85.32	 0.460075
-85.31	 0.460069
-85.3	 0.460062
-85.29	 0.460056
-85.28	 0.460049
-85.27	 0.460043
-85.26	 0.460036
-85.25	 0.46003
-85.24	 0.460023
-85.23	 0.460017
-85.22	 0.46001
-85.21	 0.460003
-85.2	 0.459997
-85.19	 0.45999
-85.18	 0.459984
-85.17	 0.459977
-85.16	 0.45997
-85.15	 0.459964
-85.14	 0.459957
-85.13	 0.45995
-85.12	 0.459944
-85.11	 0.459937
-85.1	 0.45993
-85.09	 0.459924
-85.08	 0.459917
-85.07	 0.45991
-85.06	 0.459903
-85.05	 0.459897
-85.04	 0.45989
-85.03	 0.459883
-85.02	 0.459876
-85.01	 0.459869
-85	 0.459863
-84.99	 0.459856
-84.98	 0.459849
-84.97	 0.459842
-84.96	 0.459835
-84.95	 0.459828
